RADICADO,FECHA,HORA,DÍA DE LA SEMANA,CLASE DE VEHICULO,TIPO DE SERVICIO,TIPO DE VICTIMA,SEXO,ESTADO DE BEODEZ,RESULTADO DE BEODEZ,GRAVEDAD,CLASE DE ACCIDENTE,CAUSA,DIRECCIÓN,BARRIO,AREA,Coordenadas
2161524,06/22/2016,4:35 p.m.,miércoles,BICICLETA,PARTICULAR,Ciclista,Masculino,No,N/A,HERIDO,Choque,Otra,Tramo 371 Kilometro  1,VEREDA EL ESCOBERO,Rural,
2161524,06/22/2016,4:35 p.m.,miércoles,CAMIONETA,PARTICULAR,Conductor,Masculino,No,N/A,HERIDO,Choque,Otra,Tramo 371 Kilometro  1,VEREDA EL ESCOBERO,Rural,
2161522,06/22/2016,3:35 p.m.,miércoles,MOTOCICLETA,PARTICULAR,Motociclista,Femenino,No,N/A,HERIDO,Choque,Otra,Calle 38 A Sur Carrera 40,ZONA CENTRO,Urbana,"(6.168097144, -75.586307809)"
2161522,06/22/2016,3:35 p.m.,miércoles,CAMIONETA,PARTICULAR,Conductor,Masculino,No,N/A,HERIDO,Choque,Otra,Calle 38 A Sur Carrera 40,ZONA CENTRO,Urbana,"(6.168097144, -75.586307809)"
2161531,06/22/2016,2:30 p.m.,miércoles,MOTOCICLETA,PARTICULAR,Motociclista,Masculino,No,N/A,HERIDO,Choque,Otra,Calle 39 B Sur Carrera 48,ALCALA,Urbana,"(6.170162601, -75.59457554)"
2161531,06/22/2016,2:30 p.m.,miércoles,AUTOMOVIL,PARTICULAR,Conductor,Femenino,No,N/A,HERIDO,Choque,Otra,Calle 39 B Sur Carrera 48,ALCALA,Urbana,"(6.170162601, -75.59457554)"
2161517,06/22/2016,1:20 p.m.,miércoles,BUS,PUBLICO,Conductor,Masculino,No,N/A,SOLO DAÑOS,Choque,No mantener distancia de seguridad,Calle 41 B Sur Carrera 43 A,N/R,Urbana,"(6.166600677, -75.593257657)"
2161517,06/22/2016,1:20 p.m.,miércoles,AUTOMOVIL,PUBLICO,Conductor,Masculino,No,N/A,SOLO DAÑOS,Choque,No mantener distancia de seguridad,Calle 41 B Sur Carrera 43 A,N/R,Urbana,"(6.166600677, -75.593257657)"
2161574,06/22/2016,12:50 p.m.,miércoles,AUTOMOVIL,PARTICULAR,Conductor,Masculino,No,N/A,SOLO DAÑOS,Choque,Otra,Calle 45  Sur Carrera 42 B,LA PAZ,Urbana,"(6.163744297, -75.593137879)"
2161574,06/22/2016,12:50 p.m.,miércoles,AUTOMOVIL,PARTICULAR,Conductor,Masculino,No,N/A,SOLO DAÑOS,Choque,Otra,Calle 45  Sur Carrera 42 B,LA PAZ,Urbana,"(6.163744297, -75.593137879)"
2161562,06/22/2016,11:00 a.m.,miércoles,CAMIONETA,PARTICULAR,Conductor,Masculino,No,N/A,SOLO DAÑOS,Choque,Reverso imprudente,Calle 40 B Sur Carrera 37,N/R,Urbana,"(6.164256506, -75.586419998)"
2161562,06/22/2016,11:00 a.m.,miércoles,CAMIONETA,PUBLICO,Conductor,Masculino,No,N/A,SOLO DAÑOS,Choque,Reverso imprudente,Calle 40 B Sur Carrera 37,N/R,Urbana,"(6.164256506, -75.586419998)"
2161518,06/22/2016,9:10 a.m.,miércoles,AUTOMOVIL,PARTICULAR,Conductor,Masculino,No,N/A,SOLO DAÑOS,Choque,Reverso imprudente,Transversal 35  Sur Diagonal 27 F,LAS CASITAS,Urbana,"(6.169124713, -75.577319237)"
2161560,06/22/2016,5:45 p.m.,miércoles,MOTOCICLETA,PARTICULAR,Motociclista,Masculino,No,N/A,SOLO DAÑOS,Choque,Otra,Calle 30  Sur Carrera 50,LAS VEGAS,Urbana,
2161520,06/22/2016,6:50 a.m.,miércoles,Sin registro,PUBLICO,Conductor,Masculino,No,N/A,SOLO DAÑOS,Choque,Otra,Calle 47  Sur Carrera 50,LAS VEGAS,Urbana,
2161520,06/22/2016,6:50 a.m.,miércoles,AUTOMOVIL,PARTICULAR,Conductor,Femenino,No,N/A,SOLO DAÑOS,Choque,Otra,Calle 47  Sur Carrera 50,LAS VEGAS,Urbana,
2161520,06/22/2016,6:50 a.m.,miércoles,BUSETA,PUBLICO,Conductor,Masculino,No,N/A,SOLO DAÑOS,Choque,Otra,Calle 47  Sur Carrera 50,LAS VEGAS,Urbana,
2161525,06/22/2016,8:30 a.m.,miércoles,CAMPERO,OFICIAL,Conductor,Masculino,No,N/A,HERIDO,Choque,Otra,Calle 32 B Sur Carrera 48,LAS VEGAS,Urbana,"(6.177255701, -75.590031365)"
2161525,06/22/2016,8:30 a.m.,miércoles,MOTOCICLETA,PARTICULAR,Motociclista,Femenino,No,N/A,HERIDO,Choque,Otra,Calle 32 B Sur Carrera 48,LAS VEGAS,Urbana,"(6.177255701, -75.590031365)"
2161581,06/22/2016,8:30 a.m.,miércoles,CAMION,PUBLICO,Conductor,Masculino,No,N/A,SOLO DAÑOS,Choque,Estacionar sin seguridad,Calle 40 B Sur Carrera 26,LA MINA,Urbana,"(6.157341539, -75.581517088)"
2161518,06/22/2016,9:10 a.m.,miércoles,BUS,PUBLICO,Conductor,Masculino,No,N/A,SOLO DAÑOS,Choque,Reverso imprudente,Transversal 35  Sur Diagonal 27 F,LAS CASITAS,Urbana,"(6.169124713, -75.577319237)"
2161530,06/21/2016,1:20 p.m.,martes,CAMIONETA,PARTICULAR,Conductor,Masculino,No,N/A,SOLO DAÑOS,Choque,No mantener distancia de seguridad,Calle 25  Sur Carrera 48,LAS VEGAS,Urbana,
2161565,06/21/2016,6:50 a.m.,martes,AUTOMOVIL,PARTICULAR,Conductor,Femenino,No,N/A,SOLO DAÑOS,Choque,Adelantar invadiendo carril de sentido contrario,Calle 36 D Sur Carrera 27 A,VEREDA EL ESCOBERO,Urbana,"(6.164831751, -75.574234965)"
2161565,06/21/2016,6:50 a.m.,martes,AUTOMOVIL,PARTICULAR,Conductor,Femenino,No,N/A,SOLO DAÑOS,Choque,Adelantar invadiendo carril de sentido contrario,Calle 36 D Sur Carrera 27 A,VEREDA EL ESCOBERO,Urbana,"(6.164831751, -75.574234965)"
2161515,06/21/2016,7:30 a.m.,martes,CAMPERO,PARTICULAR,Conductor,Masculino,No,N/A,SOLO DAÑOS,Choque,No respetar pelacion de interseccion o giros,Calle 22  Sur Carrera 40,N/R,Urbana,"(6.18123897, -75.576751492)"
2161515,06/21/2016,7:30 a.m.,martes,MOTOCICLETA,PARTICULAR,Motociclista,Masculino,No,N/A,SOLO DAÑOS,Choque,No respetar pelacion de interseccion o giros,Calle 22  Sur Carrera 40,N/R,Urbana,"(6.18123897, -75.576751492)"
2161564,06/21/2016,10:50 a.m.,martes,CAMIONETA,PUBLICO,Conductor,Masculino,No,N/A,SOLO DAÑOS,Choque,Otra,Calle 26  Sur Carrera 48,LAS VEGAS,Urbana,"(6.183423583, -75.585428952)"
2161564,06/21/2016,10:50 a.m.,martes,AUTOMOVIL,PARTICULAR,Conductor,Masculino,No,N/A,SOLO DAÑOS,Choque,Otra,Calle 26  Sur Carrera 48,LAS VEGAS,Urbana,"(6.183423583, -75.585428952)"
2161528,06/21/2016,11:20 a.m.,martes,AUTOMOVIL,PUBLICO,Conductor,Masculino,No,N/A,SOLO DAÑOS,Choque,Adelantar en zona prohibida,Calle 27 D Sur Carrera 27,N/R,Urbana,"(6.169224506, -75.571738164)"
2161528,06/21/2016,11:20 a.m.,martes,MOTOCICLETA,PARTICULAR,Motociclista,Masculino,No,N/A,SOLO DAÑOS,Choque,Adelantar en zona prohibida,Calle 27 D Sur Carrera 27,N/R,Urbana,"(6.169224506, -75.571738164)"
2161514,06/21/2016,12:00 p.m.,martes,CAMIONETA,PARTICULAR,Conductor,Femenino,No,N/A,SOLO DAÑOS,Choque,No mantener distancia de seguridad,Calle 37  Sur Carrera 50,LAS VEGAS,Urbana,
2161514,06/21/2016,12:00 p.m.,martes,AUTOMOVIL,PARTICULAR,Conductor,Femenino,No,N/A,SOLO DAÑOS,Choque,No mantener distancia de seguridad,Calle 37  Sur Carrera 50,LAS VEGAS,Urbana,
2161527,06/21/2016,12:45 p.m.,martes,MOTOCICLETA,PARTICULAR,Motociclista,Masculino,No,N/A,SOLO DAÑOS,Choque,Adelantar invadiendo carril del mismo sentido en zigzag,Calle 30  Sur Carrera 48,LAS VEGAS,Urbana,"(6.180376127, -75.590288049)"
2161527,06/21/2016,12:45 p.m.,martes,MOTOCICLETA,PARTICULAR,Motociclista,Masculino,No,N/A,SOLO DAÑOS,Choque,Adelantar invadiendo carril del mismo sentido en zigzag,Calle 30  Sur Carrera 48,LAS VEGAS,Urbana,"(6.180376127, -75.590288049)"
2161523,06/21/2016,1:00 p.m.,martes,CAMIONETA,PARTICULAR,Conductor,Masculino,No,N/A,SOLO DAÑOS,Choque,Desobedecer senales,Calle 33 B Sur Carrera 42,ZONA CENTRO,Urbana,"(6.17255447, -75.585549568)"
2161523,06/21/2016,1:00 p.m.,martes,AUTOMOVIL,PARTICULAR,Conductor,Femenino,No,N/A,SOLO DAÑOS,Choque,Desobedecer senales,Calle 33 B Sur Carrera 42,ZONA CENTRO,Urbana,"(6.17255447, -75.585549568)"
2161530,06/21/2016,1:20 p.m.,martes,AUTOMOVIL,PARTICULAR,Conductor,Femenino,No,N/A,SOLO DAÑOS,Choque,No mantener distancia de seguridad,Calle 25  Sur Carrera 48,LAS VEGAS,Urbana,
2161537,06/21/2016,3:30 p.m.,martes,AUTOMOVIL,PARTICULAR,Conductor,Femenino,No,N/A,SOLO DAÑOS,Choque,No mantener distancia de seguridad,Tramo 372 Kilometro  6,VEREDA PALMAS,Rural,
2161537,06/21/2016,3:30 p.m.,martes,AUTOMOVIL,PUBLICO,Conductor,Masculino,No,N/A,SOLO DAÑOS,Choque,No mantener distancia de seguridad,Tramo 372 Kilometro  6,VEREDA PALMAS,Rural,
2161536,06/21/2016,5:20 p.m.,martes,AUTOMOVIL,PARTICULAR,Conductor,Femenino,No,N/A,SOLO DAÑOS,Choque,No mantener distancia de seguridad,Calle 27 D Sur Carrera 27,N/R,Urbana,"(6.169224506, -75.571738164)"
2161536,06/21/2016,5:20 p.m.,martes,CAMPERO,PARTICULAR,Conductor,Masculino,No,N/A,SOLO DAÑOS,Choque,No mantener distancia de seguridad,Calle 27 D Sur Carrera 27,N/R,Urbana,"(6.169224506, -75.571738164)"
2161536,06/21/2016,5:20 p.m.,martes,AUTOMOVIL,PARTICULAR,Conductor,Femenino,No,N/A,SOLO DAÑOS,Choque,No mantener distancia de seguridad,Calle 27 D Sur Carrera 27,N/R,Urbana,"(6.169224506, -75.571738164)"
2161568,06/21/2016,6:00 p.m.,martes,CAMPERO,DIPLOMATICO,Conductor,Masculino,No,N/A,SOLO DAÑOS,Choque,Desobedecer al agente,Calle 38  Sur Carrera 48,LAS VEGAS,Urbana,
2161568,06/21/2016,6:00 p.m.,martes,CAMIONETA,PARTICULAR,Conductor,Femenino,No,N/A,SOLO DAÑOS,Choque,Desobedecer al agente,Calle 38  Sur Carrera 48,LAS VEGAS,Urbana,
2161533,06/21/2016,8:40 p.m.,martes,AUTOMOVIL,PARTICULAR,Conductor,Femenino,No,N/A,SOLO DAÑOS,Choque,Otra,Calle 39 A Sur Carrera 46 A,ALCALA,Urbana,"(6.17033374, -75.593762516)"
2161511,06/20/2016,9:00 p.m.,lunes,CAMIONETA,PARTICULAR,Conductor,Masculino,No,N/A,SOLO DAÑOS,Choque,Reverso imprudente,Diagonal 42 B Transversal 27 A,N/R,Urbana,
2161511,06/20/2016,9:00 p.m.,lunes,AUTOMOVIL,PARTICULAR,Conductor,Masculino,No,N/A,SOLO DAÑOS,Choque,Reverso imprudente,Diagonal 42 B Transversal 27 A,N/R,Urbana,
2161526,06/20/2016,10:50 p.m.,lunes,MOTOCICLETA,PARTICULAR,Motociclista,Masculino,No,N/A,HERIDO,Choque,Otra,Calle 25 A Sur Carrera 43 A,AVENIDA EL POBLADO,Urbana,"(6.181689385, -75.582417986)"
2161516,06/20/2016,4:20 p.m.,lunes,CAMIONETA,PARTICULAR,Conductor,Masculino,No,N/A,SOLO DAÑOS,Choque,Reverso imprudente,Calle 40 A Sur Carrera 24 B,LA MINA,Urbana,"(6.151984005, -75.58064483)"
2161516,06/20/2016,4:20 p.m.,lunes,AUTOMOVIL,PARTICULAR,Conductor,Femenino,No,N/A,SOLO DAÑOS,Choque,Reverso imprudente,Calle 40 A Sur Carrera 24 B,LA MINA,Urbana,"(6.151984005, -75.58064483)"
2161509,06/20/2016,2:10 p.m.,lunes,CAMION,PUBLICO,Conductor,Masculino,No,N/A,SOLO DAÑOS,Choque,Otra,Tramo 372 Kilometro  5,VEREDA PALMAS,Rural,
2161512,06/20/2016,11:00 a.m.,lunes,BICICLETA,PARTICULAR,Ciclista,Masculino,No,N/A,HERIDO,Choque,Otra,Calle 40  Sur Carrera 25 AA,EL SALADO,Urbana,"(6.154521155, -75.579126159)"
2161512,06/20/2016,11:00 a.m.,lunes,MICROBUS,PUBLICO,Conductor,Masculino,No,N/A,HERIDO,Choque,Otra,Calle 40  Sur Carrera 25 AA,EL SALADO,Urbana,"(6.154521155, -75.579126159)"
2161502,06/20/2016,8:50 a.m.,lunes,BUS,PUBLICO,Conductor,Masculino,No,N/A,HERIDO,Atropello,Otra,Calle 38  Sur Carrera 40,ZONA CENTRO,Urbana,"(6.16879573, -75.585889779)"
2161501,06/20/2016,7:40 a.m.,lunes,AUTOMOVIL,PARTICULAR,Conductor,Femenino,No,N/A,HERIDO,Choque,Otra,Tramo 372 Kilometro  12,VEREDA PALMAS,Rural,
2161501,06/20/2016,7:40 a.m.,lunes,AUTOMOVIL,PARTICULAR,Conductor,Masculino,No,N/A,HERIDO,Choque,Otra,Tramo 372 Kilometro  12,VEREDA PALMAS,Rural,
2161508,06/20/2016,6:50 a.m.,lunes,AUTOMOVIL,PARTICULAR,Conductor,Femenino,No,N/A,SOLO DAÑOS,Choque,No mantener distancia de seguridad,Calle 36 D Sur Carrera 27 D,VEREDA EL ESCOBERO,Urbana,"(6.164970853, -75.574637268)"
2161508,06/20/2016,6:50 a.m.,lunes,CAMION,PUBLICO,Conductor,Masculino,No,N/A,SOLO DAÑOS,Choque,No mantener distancia de seguridad,Calle 36 D Sur Carrera 27 D,VEREDA EL ESCOBERO,Urbana,"(6.164970853, -75.574637268)"
2161492,06/19/2016,9:45 p.m.,domingo,AUTOMOVIL,PARTICULAR,Conductor,Masculino,No,N/A,SOLO DAÑOS,Choque,Otra,Calle 37  Sur Carrera 41,ZONA CENTRO,Urbana,"(6.169855492, -75.586196006)"
2161492,06/19/2016,9:45 p.m.,domingo,MICROBUS,PUBLICO,Conductor,Masculino,No,N/A,SOLO DAÑOS,Choque,Otra,Calle 37  Sur Carrera 41,ZONA CENTRO,Urbana,"(6.169855492, -75.586196006)"
2161505,06/19/2016,8:15 p.m.,domingo,MICROBUS,PUBLICO,Conductor,Masculino,No,N/A,SOLO DAÑOS,Choque,Otra,Calle 38 A Sur Carrera 41,ZONA CENTRO,Urbana,"(6.168560755, -75.587015366)"
2161505,06/19/2016,8:15 p.m.,domingo,AUTOMOVIL,PUBLICO,Conductor,Masculino,No,N/A,SOLO DAÑOS,Choque,Otra,Calle 38 A Sur Carrera 41,ZONA CENTRO,Urbana,"(6.168560755, -75.587015366)"
2161504,06/18/2016,12:10 a.m.,sábado,MOTOCICLETA,DIPLOMATICO,Motociclista,Masculino,No,N/A,HERIDO,Atropello,Otra,Calle 37  Sur Carrera 36,LOS NARANJOS,Urbana,"(6.168044613, -75.583236971)"
2161519,06/18/2016,7:00 p.m.,sábado,AUTOMOVIL,PARTICULAR,Conductor,Masculino,No,N/A,SOLO DAÑOS,Choque,Reverso imprudente,Calle 19  Sur Carrera 48,LAS VEGAS,Urbana,
2161519,06/18/2016,7:00 p.m.,sábado,AUTOMOVIL,PARTICULAR,Conductor,Femenino,No,N/A,SOLO DAÑOS,Choque,Reverso imprudente,Calle 19  Sur Carrera 48,LAS VEGAS,Urbana,
2161487,06/18/2016,4:30 p.m.,sábado,CAMPERO,PARTICULAR,Conductor,Masculino,No,N/A,SOLO DAÑOS,Choque,Reverso imprudente,Calle 27  Sur Carrera 43 A,N/R,Urbana,"(6.179865156, -75.583365446)"
2161487,06/18/2016,4:30 p.m.,sábado,CAMION,PUBLICO,Conductor,Masculino,No,N/A,SOLO DAÑOS,Choque,Reverso imprudente,Calle 27  Sur Carrera 43 A,N/R,Urbana,"(6.179865156, -75.583365446)"
2161480,06/18/2016,2:30 p.m.,sábado,AUTOMOVIL,PARTICULAR,Conductor,Femenino,No,N/A,SOLO DAÑOS,Choque,Reverso imprudente,Calle 25 A Sur Carrera 42 B,N/R,Urbana,"(6.181402463, -75.58167941)"
2161480,06/18/2016,2:30 p.m.,sábado,AUTOMOVIL,PARTICULAR,Conductor,Femenino,No,N/A,SOLO DAÑOS,Choque,Reverso imprudente,Calle 25 A Sur Carrera 42 B,N/R,Urbana,"(6.181402463, -75.58167941)"
2161496,06/18/2016,1:30 p.m.,sábado,AUTOMOVIL,PARTICULAR,Conductor,Femenino,No,N/A,SOLO DAÑOS,Choque,No mantener distancia de seguridad,Tramo 372 Kilometro  20,VEREDA PALMAS,Rural,
2161496,06/18/2016,1:30 p.m.,sábado,CAMIONETA,PARTICULAR,Conductor,Masculino,No,N/A,SOLO DAÑOS,Choque,No mantener distancia de seguridad,Tramo 372 Kilometro  20,VEREDA PALMAS,Rural,
2161489,06/18/2016,1:25 p.m.,sábado,MOTOCICLETA,PARTICULAR,Motociclista,Masculino,No,N/A,HERIDO,Choque,Otra,Tramo 372 Kilometro  11,VEREDA PALMAS,Rural,
2161489,06/18/2016,1:25 p.m.,sábado,CAMIONETA,OFICIAL,Conductor,Masculino,No,N/A,HERIDO,Choque,Otra,Tramo 372 Kilometro  11,VEREDA PALMAS,Rural,
2161484,06/18/2016,12:30 p.m.,sábado,MOTOCICLETA,PARTICULAR,Motociclista,Masculino,No,N/A,SOLO DAÑOS,Choque,Otra,Calle 36 D Sur Carrera 25 A,VEREDA EL ESCOBERO,Urbana,"(6.158809572, -75.566637544)"
2161484,06/18/2016,12:30 p.m.,sábado,CAMPERO,PARTICULAR,Conductor,Masculino,No,N/A,SOLO DAÑOS,Choque,Otra,Calle 36 D Sur Carrera 25 A,VEREDA EL ESCOBERO,Urbana,"(6.158809572, -75.566637544)"
2161506,06/18/2016,12:10 p.m.,sábado,AUTOMOVIL,PARTICULAR,Conductor,Masculino,No,N/A,SOLO DAÑOS,Choque,Otra,Calle 30  Sur Carrera 50,LAS VEGAS,Urbana,
2161506,06/18/2016,12:10 p.m.,sábado,CAMION,PUBLICO,Conductor,Masculino,No,N/A,SOLO DAÑOS,Choque,Otra,Calle 30  Sur Carrera 50,LAS VEGAS,Urbana,
2161506,06/18/2016,12:10 p.m.,sábado,CAMIONETA,PUBLICO,Conductor,Masculino,No,N/A,SOLO DAÑOS,Choque,Otra,Calle 30  Sur Carrera 50,LAS VEGAS,Urbana,
2161500,06/18/2016,12:00 p.m.,sábado,AUTOMOVIL,PARTICULAR,Conductor,Femenino,No,N/A,SOLO DAÑOS,Choque,Otra,Calle 38  Sur Carrera 46,ALCALA,Urbana,"(6.171966643, -75.591369743)"
2161500,06/18/2016,12:00 p.m.,sábado,AUTOMOVIL,PARTICULAR,Conductor,Masculino,No,N/A,SOLO DAÑOS,Choque,Otra,Calle 38  Sur Carrera 46,ALCALA,Urbana,"(6.171966643, -75.591369743)"
2161507,06/18/2016,11:15 a.m.,sábado,AUTOMOVIL,PARTICULAR,Conductor,Masculino,No,N/A,SOLO DAÑOS,Choque,Otra,Calle 32 A Sur Carrera 43 A,AVENIDA EL POBLADO,Urbana,"(6.174867987, -75.58533492)"
2161493,06/18/2016,11:00 a.m.,sábado,MOTOCICLETA,PARTICULAR,Motociclista,Masculino,No,N/A,HERIDO,Choque,Otra,Calle 39 A Sur Carrera 48,ALCALA,Urbana,"(6.168916704, -75.59147177)"
2161493,06/18/2016,11:00 a.m.,sábado,CAMIONETA,PARTICULAR,Conductor,Masculino,No,N/A,HERIDO,Choque,Otra,Calle 39 A Sur Carrera 48,ALCALA,Urbana,"(6.168916704, -75.59147177)"
2161493,06/18/2016,11:00 a.m.,sábado,BUS,PUBLICO,Conductor,Masculino,No,N/A,HERIDO,Choque,Otra,Calle 39 A Sur Carrera 48,ALCALA,Urbana,"(6.168916704, -75.59147177)"
2161491,06/17/2016,9:00 a.m.,viernes,AUTOMOVIL,PARTICULAR,Conductor,Femenino,No,N/A,SOLO DAÑOS,Choque,Otra,Calle 27  Sur Carrera 50,LAS VEGAS,Urbana,
2161498,06/17/2016,7:50 a.m.,viernes,MOTOCICLETA,PARTICULAR,Motociclista,Femenino,No,N/A,HERIDO,Atropello,Otra,Calle 48 C Sur Carrera 43 A,AVENIDA EL POBLADO,Urbana,"(6.162378903, -75.597630589)"
2161479,06/17/2016,7:00 a.m.,viernes,CAMIONETA,PARTICULAR,Conductor,Masculino,No,N/A,HERIDO,Choque,Otra,Calle 49  Sur Carrera 48,LAS VEGAS,Urbana,"(6.163238618, -75.602507178)"
2161479,06/17/2016,7:00 a.m.,viernes,AUTOMOVIL,PARTICULAR,Conductor,Femenino,No,N/A,HERIDO,Choque,Otra,Calle 49  Sur Carrera 48,LAS VEGAS,Urbana,"(6.163238618, -75.602507178)"
2161503,06/17/2016,7:30 p.m.,viernes,MOTOCICLETA,PARTICULAR,Motociclista,Masculino,No,N/A,HERIDO,Choque,Otra,Calle 25  Sur Carrera 46,N/R,Urbana,"(6.183044029, -75.582618497)"
2161503,06/17/2016,7:30 p.m.,viernes,AUTOMOVIL,PARTICULAR,Conductor,Masculino,No,N/A,HERIDO,Choque,Otra,Calle 25  Sur Carrera 46,N/R,Urbana,"(6.183044029, -75.582618497)"
2161503,06/17/2016,7:30 p.m.,viernes,MOTOCICLETA,PARTICULAR,Motociclista,Masculino,No,N/A,HERIDO,Choque,Otra,Calle 25  Sur Carrera 46,N/R,Urbana,"(6.183044029, -75.582618497)"
2161494,06/17/2016,5:55 p.m.,viernes,AUTOMOVIL,PUBLICO,Conductor,Masculino,No,N/A,SOLO DAÑOS,Choque,Otra,Calle 36  Sur Carrera 42,ZONA CENTRO,Urbana,"(6.17108429, -75.586487414)"
2161494,06/17/2016,5:55 p.m.,viernes,MOTOCICLETA,PARTICULAR,Motociclista,Masculino,No,N/A,SOLO DAÑOS,Choque,Otra,Calle 36  Sur Carrera 42,ZONA CENTRO,Urbana,"(6.17108429, -75.586487414)"
2161481,06/17/2016,5:30 p.m.,viernes,MOTOCICLETA,PARTICULAR,Motociclista,Masculino,No,N/A,SOLO DAÑOS,Choque,No mantener distancia de seguridad,Calle 41 F Sur Carrera 26,LA MINA,Urbana,
2161481,06/17/2016,5:30 p.m.,viernes,CAMPERO,PARTICULAR,Conductor,Masculino,No,N/A,SOLO DAÑOS,Choque,No mantener distancia de seguridad,Calle 41 F Sur Carrera 26,LA MINA,Urbana,
2162325,06/17/2016,4:40 p.m.,viernes,MOTOCICLETA,PARTICULAR,Motociclista,Masculino,No,N/A,SOLO DAÑOS,Choque,Otra,Calle 44  Sur Carrera 41,N/R,Urbana,"(6.164161335, -75.5915997)"
2162325,06/17/2016,4:40 p.m.,viernes,CAMIONETA,PARTICULAR,Conductor,Sin registro,No,N/A,SOLO DAÑOS,Choque,Otra,Calle 44  Sur Carrera 41,N/R,Urbana,"(6.164161335, -75.5915997)"
2161495,06/17/2016,4:30 p.m.,viernes,CAMION,PUBLICO,Conductor,Masculino,No,N/A,SOLO DAÑOS,Choque,Otra,Calle 43  Sur Carrera 48,LAS VEGAS,Urbana,"(6.168592602, -75.597528999)"
2161495,06/17/2016,4:30 p.m.,viernes,CAMION,PUBLICO,Conductor,Masculino,No,N/A,SOLO DAÑOS,Choque,Otra,Calle 43  Sur Carrera 48,LAS VEGAS,Urbana,"(6.168592602, -75.597528999)"
2161483,06/17/2016,3:10 p.m.,viernes,MOTOCICLETA,PARTICULAR,Motociclista,Masculino,No,N/A,SOLO DAÑOS,Choque,Otra,Calle 39  Sur Carrera 27 B,N/R,Urbana,"(6.159217585, -75.578834618)"
2161486,06/17/2016,6:00 a.m.,viernes,CAMION,PARTICULAR,Conductor,Masculino,No,N/A,SOLO DAÑOS,Choque,Otra,Calle 30  Sur Carrera 50,LAS VEGAS,Urbana,
2161486,06/17/2016,6:00 a.m.,viernes,AUTOMOVIL,PARTICULAR,Conductor,Masculino,No,N/A,SOLO DAÑOS,Choque,Otra,Calle 30  Sur Carrera 50,LAS VEGAS,Urbana,
2161479,06/17/2016,7:00 a.m.,viernes,AUTOMOVIL,PARTICULAR,Conductor,Femenino,No,N/A,HERIDO,Choque,Otra,Calle 49  Sur Carrera 48,LAS VEGAS,Urbana,"(6.163238618, -75.602507178)"
2161483,06/17/2016,3:10 p.m.,viernes,MOTOCICLETA,PARTICULAR,Motociclista,Masculino,No,N/A,SOLO DAÑOS,Choque,Otra,Calle 39  Sur Carrera 27 B,N/R,Urbana,"(6.159217585, -75.578834618)"
2161499,06/17/2016,3:00 p.m.,viernes,AUTOMOVIL,PARTICULAR,Conductor,Masculino,No,N/A,SOLO DAÑOS,Choque,Otra,Diagonal 39 Transversal 34,LA MAGNOLIA,Urbana,"(6.172334278, -75.584447854)"
2161499,06/17/2016,3:00 p.m.,viernes,MOTOCICLETA,PARTICULAR,Motociclista,Masculino,No,N/A,SOLO DAÑOS,Choque,Otra,Diagonal 39 Transversal 34,LA MAGNOLIA,Urbana,"(6.172334278, -75.584447854)"
2161488,06/17/2016,2:00 p.m.,viernes,AUTOMOVIL,PARTICULAR,Conductor,Femenino,No,N/A,SOLO DAÑOS,Choque,No mantener distancia de seguridad,Calle 40  Sur Carrera 48,LAS VEGAS,Urbana,"(6.158744179, -75.594597118)"
2161488,06/17/2016,2:00 p.m.,viernes,BUSETA,PUBLICO,Conductor,Masculino,No,N/A,SOLO DAÑOS,Choque,No mantener distancia de seguridad,Calle 40  Sur Carrera 48,LAS VEGAS,Urbana,"(6.158744179, -75.594597118)"
2161482,06/17/2016,2:00 p.m.,viernes,AUTOMOVIL,PARTICULAR,Conductor,Femenino,No,N/A,SOLO DAÑOS,Choque,Otra,Diagonal 31 E Transversal 33,LA MAGNOLIA,Urbana,"(6.174094397, -75.578818529)"
2161490,06/17/2016,11:45 a.m.,viernes,MOTOCICLETA,PARTICULAR,Motociclista,Masculino,No,N/A,SOLO DAÑOS,Choque,Otra,Calle 48  Sur Carrera 50,LAS VEGAS,Urbana,
2161490,06/17/2016,11:45 a.m.,viernes,AUTOMOVIL,PARTICULAR,Conductor,Femenino,No,N/A,SOLO DAÑOS,Choque,Otra,Calle 48  Sur Carrera 50,LAS VEGAS,Urbana,
2161529,06/17/2016,9:10 a.m.,viernes,BUS,PUBLICO,Conductor,Masculino,No,N/A,SOLO DAÑOS,Choque,Otra,Diagonal 31 D Transversal 32,LA MAGNOLIA,Urbana,"(6.176680777, -75.581091939)"
2161529,06/17/2016,9:10 a.m.,viernes,AUTOMOVIL,PUBLICO,Conductor,Masculino,No,N/A,SOLO DAÑOS,Choque,Otra,Diagonal 31 D Transversal 32,LA MAGNOLIA,Urbana,"(6.176680777, -75.581091939)"
2161491,06/17/2016,9:00 a.m.,viernes,MOTOCICLETA,PARTICULAR,Motociclista,Masculino,No,N/A,SOLO DAÑOS,Choque,Otra,Calle 27  Sur Carrera 50,LAS VEGAS,Urbana,
2161473,06/16/2016,1:40 p.m.,jueves,CAMION,PUBLICO,Conductor,Masculino,No,N/A,HERIDO,Choque,No mantener distancia de seguridad,Calle 34  Sur Carrera 48 A,LAS VEGAS,Urbana,
