CENSUS	YEAR	DATE	Data	DATE	SITE	BLOCK	FIELD	FIELDNEW	CHECK	AREA	SPTREAT	DEPTH	TUSW	GWFG	WHGO	CAGO	MALL	GADW	GWTE	CITE	UNTE	AMWI	NOPI	NOSH	RIDU	CANV	BUFF	WODU	RUDU	EUWI	UNDU	PBGB	SORA	COOT	COMO	AMBI	BCNH	GBHE	SNEG	GREG	WFIB	SACR	AMAV	BNST	BBPL	KILL	LBCU	GRYE	LEYE	LBDO	SNIP	DUNL	WESA	LESA	PEEP	RUFF	UNSH	RBGU	HEGU	CAGU	GUSP	WATERFWL	LLWADERS	SHOREBDS	AQBIRDS
3	1	10-Dec-93	12.00	344	palmtree	2	10	710	6	6.77	rlfld	16.4	0	0	0	0	0	0	0	0	0	0	0	0.147710487	0	0	0	0	0	0	0	0	0	3.988183161	0	0	0	0	0	0	0	0	0	0	0	0	0	0.147710487	0	0	0	0	0	0	0	0	0	0	0	0	0	0.147710487	0	0.147710487	4.283604136
4	1	07-Jan-94	13.00	372	palmtree	2	10	710	4	6.77	rlfld	16.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	1	17-Jan-94	13.00	382	palmtree	2	10	710	4	6.77	rlfld	16.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	2	12-Feb-95	14.00	773	palmtree	2	10	710	7	6.97	fld	16.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	2	29-Dec-94	12.00	728	palmtree	2	10	710	4	6.77	fld	16.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1816839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1816839	1.1816839
8	1	17-Feb-94	14.00	413	palmtree	2	8	708	2	2.95	rlfld	16.3	0	0	0	0	0	0	0	0	0	0	0.677966102	6.440677966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.118644068	0	0	7.118644068
2	1	02-Dec-93	12.00	336	palmtree	2	10	710	4	6.77	rlfld	16.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.908419498	0	1.033973412	0	0.147710487	0	0.147710487	0	0	0	0	0	0	0	0	0	7.237813885	7.237813885
4	2	19-Dec-94	12.00	718	palmtree	2	9	709	4	10.12	rmvfld	16.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	2	13-Dec-94	12.00	712	palmtree	2	10	710	3	6.04	fld	16.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	1	26-Jan-94	13.00	391	palmtree	2	8	708	1	3.3	rlfld	16.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.303030303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.303030303	0.303030303
2	2	30-Nov-94	11.00	699	palmtree	2	10	710	3	6.04	fld	16.1	0	0	0	0	0.165562914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.165562914	0	0	0	0	0	0	0	0.496688742	0	0	0	0.993377483	0	0	0	0	0	0	0	0	0	0.165562914	0.165562914	1.490066225	1.821192053
7	1	08-Feb-94	14.00	404	palmtree	2	8	708	1	3.3	rlfld	16.1	0	0	0	0	8.181818182	0	0	0	1	0	0	0.303030303	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.606060606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.303030303	0	0	0	9.090909091	0.606060606	0	10
3	2	13-Dec-94	12.00	712	palmtree	2	10	710	1	6.77	fld	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.147710487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.147710487	0.147710487
2	2	30-Nov-94	11.00	699	palmtree	2	10	710	1	6.77	fld	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.147710487	0	0	0	0	0	0.295420975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.147710487	0.295420975	0.443131462
5	1	17-Jan-94	13.00	382	palmtree	2	10	710	3	6.04	rlfld	15.8	0	0	0	0	0.331125828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.165562914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.331125828	0.165562914	0	0.496688742
4	2	19-Dec-94	12.00	718	palmtree	2	10	710	6	6.77	fld	15.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	2	30-Jan-95	13.00	760	palmtree	2	10	710	6	6.77	fld	15.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	2	13-Dec-94	12.00	712	palmtree	2	10	710	6	6.77	fld	15.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.147710487	0	0	0	0	0	0	0	0.147710487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.147710487	0.147710487	0.295420975
11	2	12-Mar-95	15.00	801	palmtree	2	10	710	6	6.77	fld	15.5	0	0	0	0	4.135893648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.135893648	0	0	4.135893648
3	2	13-Dec-94	12.00	712	palmtree	2	10	710	4	6.77	fld	15.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	2	19-Dec-94	12.00	718	palmtree	2	10	710	4	6.77	fld	15.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	1	07-Jan-94	13.00	372	palmtree	2	10	710	2	6.01	rlfld	15.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.332778702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.332778702	0.332778702
2	2	30-Nov-94	11.00	699	palmtree	2	10	710	4	6.77	fld	15.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.147710487	0	0.147710487	0	0	0	0	0	0	0	0.147710487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.295420975	0.147710487	0.443131462
5	2	29-Dec-94	12.00	728	palmtree	2	10	710	3	6.04	fld	15.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	2	30-Jan-95	13.00	760	palmtree	2	10	710	3	6.04	fld	15.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	2	01-Mar-95	15.00	790	palmtree	2	10	710	8	6.64	fld	15.1	0	0	0	0	24.24698795	0	21.8373494	0.451807229	0	26.05421687	18.52409639	0.451807229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91.56626506	0	0	91.56626506
5	2	29-Dec-94	12.00	728	palmtree	2	9	709	2	3.4	rmvfld	14.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	1	17-Feb-94	14.00	413	palmtree	2	10	710	7	6.97	rlfld	14.7	0	0	0	0	11.62123386	0	0	0	0	0	0	1.865136298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.48637016	0	0	13.48637016
2	2	30-Nov-94	11.00	699	palmtree	2	10	710	6	6.77	fld	14.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	2	22-Nov-94	11.00	691	palmtree	2	10	710	4	6.77	fld	14.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	2	12-Feb-95	14.00	773	palmtree	2	10	710	4	6.77	fld	14.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	1	27-Feb-94	14.00	423	palmtree	2	8	708	2	2.95	rlfld	14.3	0	0	0	0	2.372881356	0	0.338983051	0.339	0	71.18644068	165.4237288	15.59322034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255.2542373	0	0	255.2542373
11	2	12-Mar-95	15.00	801	palmtree	2	10	710	3	6.04	fld	14.1	0	0	0	0	3.642384106	0	0	0	0	0	0.331125828	2.317880795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.165562914	0	0	0	0	0	0	0	0	0	0	0	0	0	6.291390728	0	0.165562914	6.456953642
11	2	12-Mar-95	15.00	801	palmtree	2	10	710	5	6.84	fld	13.7	0	0	0	0	0.877192982	0	0	0	0	0	0	0.438596491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.315789474	0	0	1.315789474
1	1	17-Nov-93	11.00	321	palmtree	2	9	709	2	3.4	incfld	13.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35.58823529	0	0	0	0	0	0	0	0	0	0	0	0	0	35.58823529	35.58823529
6	1	26-Jan-94	13.00	391	palmtree	2	10	710	6	6.77	rlfld	13.4	0	0	0	0	46.23338257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.499261448	0	0	0	0	0	0.147710487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46.23338257	0.147710487	0	52.88035451
9	2	20-Feb-95	14.00	781	palmtree	2	10	710	7	6.97	fld	13.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	2	23-Jan-95	13.00	753	palmtree	2	10	710	4	6.77	fld	13.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.147710487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.147710487	0	0.147710487
3	1	10-Dec-93	12.00	344	palmtree	2	10	710	4	6.77	rlfld	13.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.477104874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.477104874	1.477104874
8	1	17-Feb-94	14.00	413	palmtree	2	8	708	1	3.3	rlfld	13.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.303030303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.303030303	0.303030303
7	2	30-Jan-95	13.00	760	palmtree	2	10	710	2	6.01	fld	13.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.332778702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.332778702	0	0.332778702
5	2	29-Dec-94	12.00	728	palmtree	2	10	710	1	6.77	fld	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.295420975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.295420975	0	0.295420975
11	2	12-Mar-95	15.00	801	palmtree	2	10	710	1	6.77	fld	13	0	0	0	0	0.59084195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.59084195	0	0	0.59084195
7	2	30-Jan-95	13.00	760	palmtree	2	10	710	1	6.77	fld	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1816839	0	0	0	0	0	0.147710487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1816839	0.147710487	1.329394387
4	2	19-Dec-94	12.00	718	palmtree	2	9	709	2	3.4	rmvfld	12.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	1	27-Feb-94	14.00	423	palmtree	2	10	710	7	6.97	rlfld	12.7	0	0	0	0	14.63414634	0	0	0	0	88.95265423	0	3.586800574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107.1736011	0	0	107.1736011
6	2	23-Jan-95	13.00	753	palmtree	2	10	710	6	6.77	fld	12.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	2	22-Nov-94	11.00	691	palmtree	2	10	710	6	6.77	fld	12.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.295420975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.295420975	0.295420975
10	2	01-Mar-95	15.00	790	palmtree	2	10	710	7	6.97	fld	12.3	0	0	0	0	12.19512195	0	0	0	0	0.143472023	0	0.430416069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.76901004	0	0	12.76901004
5	2	29-Dec-94	12.00	728	palmtree	2	9	709	5	8.62	rmvfld	12.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.116009281	0	0	0	0	0	0	0	0	0	0	0	0.232018561	0	0	0	0	0	0	0	0	0	0	0.116009281	0.232018561	0.348027842
1	1	17-Nov-93	11.00	321	palmtree	2	9	709	3	4.05	incfld	11.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.49382716	0.24691358	0	5.185185185	4.19753	0	0	0	0	0	0	0	0	0	0	0	0	10.12345679	10.12345679
9	2	20-Feb-95	14.00	781	palmtree	2	10	710	4	6.77	fld	11.3	0	0	0	0	0.59084195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.59084195	0	0	0.59084195
5	2	29-Dec-94	12.00	728	palmtree	2	10	710	2	6.01	fld	11.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	2	23-Jan-95	13.00	753	palmtree	2	10	710	3	6.04	fld	11.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	2	12-Mar-95	15.00	801	palmtree	2	10	710	2	6.01	fld	11.1	0	0	0	0	0.665557404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.665557404	0	0	0.665557404
4	2	19-Dec-94	12.00	718	palmtree	2	10	710	5	6.84	fld	10.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	2	13-Dec-94	12.00	712	palmtree	2	10	710	5	6.84	fld	10.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14619883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14619883	0	0.14619883
3	1	10-Dec-93	12.00	344	palmtree	2	9	709	3	4.05	incfld	10.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.222222222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.222222222	2.222222222
12	2	21-Mar-95	15.00	810	palmtree	2	10	710	9	7.04	fld	10.6	0	0	0	0	2.556818182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.556818182	0	0	2.556818182
8	2	12-Feb-95	14.00	773	palmtree	2	10	710	6	6.77	fld	10.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	1	02-Dec-93	12.00	336	palmtree	2	9	709	2	3.4	incfld	10.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	1	10-Dec-93	12.00	344	palmtree	2	9	709	2	3.4	incfld	10.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.411764706	0	0	0	0	0	0	0	0	0	4.411764706	4.411764706
7	1	08-Feb-94	14.00	404	palmtree	2	10	710	6	6.77	rlfld	10.4	0	0	0	0	8.124076809	0	0	0	0	1.624815362	2.511078287	0.443131462	0	0	0	0	0	0	0	0	0	6.35155096	0	0	0	0	0	0.147710487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.70310192	0.147710487	0	19.20236337
5	1	17-Jan-94	13.00	382	palmtree	2	10	710	2	6.01	rlfld	10.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	2	12-Feb-95	14.00	773	palmtree	2	10	710	3	6.04	fld	10.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	2	23-Jan-95	13.00	753	palmtree	2	10	710	1	6.77	fld	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1	17-Nov-93	11.00	321	palmtree	2	9	709	1	7.49	incfld	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.133511348	0	29.90654206	0.53405	0	0	0	0	0	0	0	0	0	0	0	0	30.5740988	30.5740988
6	1	26-Jan-94	13.00	391	palmtree	2	10	710	3	6.04	rlfld	9.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.165562914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.165562914	0.165562914
1	1	17-Nov-93	11.00	321	palmtree	2	9	709	4	10.12	incfld	9.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.49407	0	0	0	0	0	0	0	0	0	0	0	0	0.494071146	0.494071146
7	2	30-Jan-95	13.00	760	palmtree	2	10	710	5	6.84	fld	9.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	1	17-Feb-94	14.00	413	palmtree	2	10	710	6	6.77	rlfld	9.4	0	0	0	0	1.772525849	0	0	0	0	0	1.1816839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.954209749	0	0	2.954209749
10	2	01-Mar-95	15.00	790	palmtree	2	10	710	4	6.77	fld	9.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.295420975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.295420975	0	0.295420975
12	1	29-Mar-94	15.00	453	palmtree	2	10	710	8	6.64	rlfld	9.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	1	09-Mar-94	15.00	433	palmtree	2	8	708	7	3.62	rlfld	9.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.419889503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.419889503	4.419889503
6	2	23-Jan-95	13.00	753	palmtree	2	10	710	2	6.01	fld	9.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	2	12-Mar-95	15.00	801	palmtree	2	9	709	4	10.12	rmvfld	9.1	0	0	0	0	0.197628458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.197628458	0	0	0.197628458
9	1	27-Feb-94	14.00	423	palmtree	2	8	708	1	3.3	rlfld	9.1	0	0	0	0	0	0	0	0	0	0	0.303030303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.303030303	0	0	0	0	0	0	0	0	0.606060606	0	0	0	0	0	0	0	0	0	0	0	0	0	0.303030303	0.303030303	0.606060606	1.212121212
5	2	29-Dec-94	12.00	728	palmtree	2	10	710	5	6.84	fld	8.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	1	09-Mar-94	15.00	433	palmtree	2	8	708	5	3.55	rlfld	8.6	0	0	0	0	1.690140845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.281690141	0.281690141	0.563380282	0	0	0	0	0	0	0	2.816901408	0	0	0	0	0	0	0	0	0	0	0	0	0	1.690140845	1.126760563	2.816901408	5.633802817
9	2	20-Feb-95	14.00	781	palmtree	2	10	710	6	6.77	fld	8.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	2	30-Nov-94	11.00	699	palmtree	2	9	709	1	7.49	rmvfld	8.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.267022697	0	0	0	0	1.602	0	0.133511348	1.335113485	0	0	0	0	0	0	0	0	0	3.337783712	3.337783712
8	2	12-Feb-95	14.00	773	palmtree	2	10	710	2	6.01	fld	8.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	2	30-Jan-95	13.00	760	palmtree	2	9	709	3	4.05	rmvfld	8.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.24691	0	0	0	0	0	0	0	0	0	0	0	0	0.24691358	0.24691358
12	2	21-Mar-95	15.00	810	palmtree	2	10	710	8	6.64	fld	8.1	0	0	0	0	3.012048193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.012048193	0	0	3.012048193
8	2	12-Feb-95	14.00	773	palmtree	2	10	710	1	6.77	fld	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.295420975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.295420975	0	0.295420975
